ID_Pago,ID_Poliza,Fecha_Pago,Monto_Pago,Estado_Pago,Metodo_Pago
PAG-00403,POL-0056,2025-09-22,288.25,Completado,Tarjeta
PAG-00404,POL-0056,2025-10-22,288.25,Completado,Transferencia
PAG-00405,POL-0057,2023-11-14,296.77,Completado,Tarjeta
PAG-00406,POL-0057,2023-12-14,296.77,Completado,Transferencia
PAG-00407,POL-0057,2024-01-13,296.77,Completado,Tarjeta
PAG-00408,POL-0057,2024-02-12,296.77,Completado,Tarjeta
PAG-00409,POL-0057,2024-03-13,296.77,Completado,Tarjeta
PAG-00410,POL-0057,2024-04-12,296.77,Completado,Transferencia
PAG-00411,POL-0057,2024-05-12,296.77,Completado,Efectivo
PAG-00412,POL-0057,2024-06-11,296.77,Completado,Tarjeta
PAG-00413,POL-0057,2024-07-11,296.77,Completado,Tarjeta
PAG-00414,POL-0057,2024-08-10,296.77,Completado,Tarjeta
PAG-00415,POL-0057,2024-09-09,296.77,Completado,Transferencia
PAG-00416,POL-0057,2024-10-09,296.77,Completado,Efectivo
PAG-00417,POL-0057,2024-11-08,296.77,Completado,Tarjeta
PAG-00418,POL-0058,2025-04-09,224.24,Completado,Efectivo
PAG-00419,POL-0058,2025-05-09,224.24,Completado,Transferencia
PAG-00420,POL-0058,2025-06-08,224.24,Completado,Transferencia
PAG-00421,POL-0058,2025-07-08,224.24,Completado,Tarjeta
PAG-00422,POL-0058,2025-08-07,224.24,Pendiente,Transferencia
PAG-00423,POL-0058,2025-09-06,224.24,Completado,Transferencia
PAG-00424,POL-0058,2025-10-06,224.24,Completado,Tarjeta
PAG-00425,POL-0059,2024-10-01,30.11,Completado,Tarjeta
PAG-00426,POL-0059,2024-10-31,30.11,Completado,Tarjeta
PAG-00427,POL-0059,2024-11-30,30.11,Completado,Tarjeta
PAG-00428,POL-0059,2024-12-30,30.11,Completado,Tarjeta
PAG-00429,POL-0059,2025-01-29,30.11,Completado,Tarjeta
PAG-00430,POL-0059,2025-02-28,30.11,Completado,Transferencia
PAG-00431,POL-0059,2025-03-30,30.11,Completado,Efectivo
PAG-00432,POL-0059,2025-04-29,30.11,Completado,Tarjeta
PAG-00433,POL-0059,2025-05-29,30.11,Completado,Efectivo
PAG-00434,POL-0059,2025-06-28,30.11,Completado,Transferencia
PAG-00435,POL-0059,2025-07-28,30.11,Pendiente,Transferencia
PAG-00436,POL-0059,2025-08-27,30.11,Completado,Tarjeta
PAG-00437,POL-0059,2025-09-26,30.11,Pendiente,Tarjeta
PAG-00438,POL-0060,2024-03-24,111.64,Completado,Tarjeta
PAG-00439,POL-0060,2024-04-23,111.64,Completado,Efectivo
PAG-00440,POL-0060,2024-05-23,111.64,Completado,Tarjeta
PAG-00441,POL-0060,2024-06-22,111.64,Completado,Efectivo
PAG-00442,POL-0060,2024-07-22,111.64,Completado,Efectivo
PAG-00443,POL-0060,2024-08-21,111.64,Completado,Efectivo
PAG-00444,POL-0060,2024-09-20,111.64,Completado,Tarjeta
PAG-00445,POL-0060,2024-10-20,111.64,Completado,Tarjeta
PAG-00446,POL-0060,2024-11-19,111.64,Completado,Transferencia
PAG-00447,POL-0060,2024-12-19,111.64,Completado,Tarjeta
PAG-00448,POL-0060,2025-01-18,111.64,Completado,Efectivo
PAG-00449,POL-0060,2025-02-17,111.64,Completado,Tarjeta
PAG-00450,POL-0060,2025-03-19,111.64,Completado,Tarjeta
PAG-00451,POL-0061,2025-03-27,234.42,Completado,Tarjeta
PAG-00452,POL-0061,2025-04-26,234.42,Completado,Tarjeta
PAG-00453,POL-0061,2025-05-26,234.42,Completado,Tarjeta
PAG-00454,POL-0061,2025-06-25,234.42,Completado,Transferencia
PAG-00455,POL-0061,2025-07-25,234.42,Completado,Tarjeta
PAG-00456,POL-0061,2025-08-24,234.42,Completado,Efectivo
PAG-00457,POL-0061,2025-09-23,234.42,Completado,Efectivo
PAG-00458,POL-0062,2025-03-02,243.95,Completado,Transferencia
PAG-00459,POL-0062,2025-04-01,243.95,Completado,Transferencia
PAG-00460,POL-0062,2025-05-01,243.95,Completado,Efectivo
PAG-00461,POL-0062,2025-05-31,243.95,Pendiente,Efectivo
PAG-00462,POL-0062,2025-06-30,243.95,Completado,Tarjeta
PAG-00463,POL-0062,2025-07-30,243.95,Pendiente,Transferencia
PAG-00464,POL-0062,2025-08-29,243.95,Completado,Tarjeta
PAG-00465,POL-0062,2025-09-28,243.95,Pendiente,Efectivo
PAG-00466,POL-0063,2025-04-29,195.28,Completado,Tarjeta
PAG-00467,POL-0063,2025-05-29,195.28,Pendiente,Efectivo
PAG-00468,POL-0063,2025-06-28,195.28,Completado,Efectivo
PAG-00469,POL-0063,2025-07-28,195.28,Completado,Tarjeta
PAG-00470,POL-0063,2025-08-27,195.28,Completado,Transferencia
PAG-00471,POL-0063,2025-09-26,195.28,Pendiente,Tarjeta
PAG-00472,POL-0066,2025-06-25,147.93,Completado,Efectivo
PAG-00473,POL-0066,2025-07-25,147.93,Completado,Tarjeta
PAG-00474,POL-0066,2025-08-24,147.93,Completado,Transferencia
PAG-00475,POL-0066,2025-09-23,147.93,Completado,Efectivo
PAG-00476,POL-0068,2024-12-14,192.29,Completado,Efectivo
PAG-00477,POL-0068,2025-01-13,192.29,Completado,Transferencia
PAG-00478,POL-0068,2025-02-12,192.29,Completado,Tarjeta
PAG-00479,POL-0068,2025-03-14,192.29,Completado,Efectivo
PAG-00480,POL-0068,2025-04-13,192.29,Completado,Transferencia
PAG-00481,POL-0068,2025-05-13,192.29,Completado,Efectivo
PAG-00482,POL-0068,2025-06-12,192.29,Completado,Efectivo
PAG-00483,POL-0068,2025-07-12,192.29,Completado,Transferencia
PAG-00484,POL-0068,2025-08-11,192.29,Pendiente,Tarjeta
PAG-00485,POL-0068,2025-09-10,192.29,Completado,Transferencia
PAG-00486,POL-0068,2025-10-10,192.29,Completado,Tarjeta
PAG-00487,POL-0069,2025-04-06,243.76,Completado,Tarjeta
PAG-00488,POL-0069,2025-05-06,243.76,Completado,Tarjeta
PAG-00489,POL-0069,2025-06-05,243.76,Completado,Tarjeta
PAG-00490,POL-0069,2025-07-05,243.76,Completado,Efectivo
PAG-00491,POL-0069,2025-08-04,243.76,Completado,Transferencia
PAG-00492,POL-0069,2025-09-03,243.76,Completado,Tarjeta
PAG-00493,POL-0069,2025-10-03,243.76,Completado,Tarjeta
PAG-00494,POL-0070,2024-02-09,49.3,Completado,Tarjeta
PAG-00495,POL-0070,2024-03-10,49.3,Completado,Transferencia
PAG-00496,POL-0070,2024-04-09,49.3,Completado,Efectivo
PAG-00497,POL-0070,2024-05-09,49.3,Completado,Efectivo
PAG-00498,POL-0070,2024-06-08,49.3,Completado,Tarjeta
PAG-00499,POL-0070,2024-07-08,49.3,Completado,Transferencia
PAG-00500,POL-0070,2024-08-07,49.3,Completado,Tarjeta
PAG-00501,POL-0070,2024-09-06,49.3,Completado,Tarjeta
PAG-00502,POL-0070,2024-10-06,49.3,Completado,Transferencia
PAG-00503,POL-0070,2024-11-05,49.3,Completado,Tarjeta
PAG-00504,POL-0070,2024-12-05,49.3,Completado,Efectivo
PAG-00505,POL-0070,2025-01-04,49.3,Pendiente,Efectivo
PAG-00506,POL-0070,2025-02-03,49.3,Completado,Efectivo
PAG-00507,POL-0072,2023-11-27,109.65,Completado,Efectivo
PAG-00508,POL-0072,2023-12-27,109.65,Completado,Efectivo
PAG-00509,POL-0072,2024-01-26,109.65,Completado,Tarjeta
PAG-00510,POL-0072,2024-02-25,109.65,Completado,Efectivo
PAG-00511,POL-0072,2024-03-26,109.65,Completado,Efectivo
PAG-00512,POL-0072,2024-04-25,109.65,Completado,Transferencia
PAG-00513,POL-0072,2024-05-25,109.65,Completado,Efectivo
PAG-00514,POL-0072,2024-06-24,109.65,Completado,Efectivo
PAG-00515,POL-0072,2024-07-24,109.65,Completado,Transferencia
PAG-00516,POL-0072,2024-08-23,109.65,Pendiente,Efectivo
PAG-00517,POL-0072,2024-09-22,109.65,Completado,Efectivo
PAG-00518,POL-0072,2024-10-22,109.65,Completado,Tarjeta
PAG-00519,POL-0072,2024-11-21,109.65,Completado,Efectivo
PAG-00520,POL-0073,2025-09-12,270.92,Completado,Efectivo
PAG-00521,POL-0073,2025-10-12,270.92,Completado,Efectivo
PAG-00522,POL-0074,2024-12-25,291.09,Completado,Transferencia
PAG-00523,POL-0074,2025-01-24,291.09,Completado,Efectivo
PAG-00524,POL-0074,2025-02-23,291.09,Completado,Transferencia
PAG-00525,POL-0074,2025-03-25,291.09,Completado,Efectivo
PAG-00526,POL-0074,2025-04-24,291.09,Completado,Tarjeta
PAG-00527,POL-0074,2025-05-24,291.09,Pendiente,Transferencia
PAG-00528,POL-0074,2025-06-23,291.09,Completado,Tarjeta
PAG-00529,POL-0074,2025-07-23,291.09,Completado,Transferencia
PAG-00530,POL-0074,2025-08-22,291.09,Completado,Efectivo
PAG-00531,POL-0074,2025-09-21,291.09,Completado,Transferencia
PAG-00532,POL-0074,2025-10-21,291.09,Completado,Efectivo
PAG-00533,POL-0076,2024-12-27,259.36,Completado,Transferencia
PAG-00534,POL-0076,2025-01-26,259.36,Completado,Transferencia
PAG-00535,POL-0076,2025-02-25,259.36,Pendiente,Tarjeta
PAG-00536,POL-0076,2025-03-27,259.36,Completado,Transferencia
PAG-00537,POL-0076,2025-04-26,259.36,Completado,Transferencia
PAG-00538,POL-0076,2025-05-26,259.36,Completado,Tarjeta
PAG-00539,POL-0076,2025-06-25,259.36,Completado,Efectivo
PAG-00540,POL-0076,2025-07-25,259.36,Completado,Tarjeta
PAG-00541,POL-0076,2025-08-24,259.36,Completado,Efectivo
PAG-00542,POL-0076,2025-09-23,259.36,Completado,Efectivo
PAG-00543,POL-0077,2024-10-02,209.07,Completado,Efectivo
PAG-00544,POL-0077,2024-11-01,209.07,Completado,Transferencia
PAG-00545,POL-0077,2024-12-01,209.07,Completado,Efectivo
PAG-00546,POL-0077,2024-12-31,209.07,Pendiente,Efectivo
PAG-00547,POL-0077,2025-01-30,209.07,Pendiente,Tarjeta
PAG-00548,POL-0077,2025-03-01,209.07,Completado,Transferencia
PAG-00549,POL-0077,2025-03-31,209.07,Completado,Efectivo
PAG-00550,POL-0077,2025-04-30,209.07,Completado,Transferencia
PAG-00551,POL-0077,2025-05-30,209.07,Completado,Tarjeta
PAG-00552,POL-0077,2025-06-29,209.07,Completado,Transferencia
PAG-00553,POL-0077,2025-07-29,209.07,Completado,Efectivo
PAG-00554,POL-0077,2025-08-28,209.07,Pendiente,Efectivo
PAG-00555,POL-0077,2025-09-27,209.07,Pendiente,Tarjeta
PAG-00556,POL-0080,2025-01-20,269.41,Completado,Transferencia
PAG-00557,POL-0080,2025-02-19,269.41,Completado,Tarjeta
PAG-00558,POL-0080,2025-03-21,269.41,Completado,Efectivo
PAG-00559,POL-0080,2025-04-20,269.41,Completado,Efectivo
PAG-00560,POL-0080,2025-05-20,269.41,Completado,Tarjeta
PAG-00561,POL-0080,2025-06-19,269.41,Completado,Efectivo
PAG-00562,POL-0080,2025-07-19,269.41,Completado,Efectivo
PAG-00563,POL-0080,2025-08-18,269.41,Pendiente,Efectivo
PAG-00564,POL-0080,2025-09-17,269.41,Completado,Efectivo
PAG-00565,POL-0080,2025-10-17,269.41,Completado,Transferencia
PAG-00566,POL-0081,2025-06-21,113.06,Completado,Transferencia
PAG-00567,POL-0081,2025-07-21,113.06,Completado,Transferencia
PAG-00568,POL-0081,2025-08-20,113.06,Completado,Efectivo
PAG-00569,POL-0081,2025-09-19,113.06,Completado,Tarjeta
PAG-00570,POL-0081,2025-10-19,113.06,Completado,Efectivo
PAG-00571,POL-0084,2024-04-10,269.43,Completado,Tarjeta
PAG-00572,POL-0084,2024-05-10,269.43,Completado,Transferencia
PAG-00573,POL-0084,2024-06-09,269.43,Completado,Transferencia
PAG-00574,POL-0084,2024-07-09,269.43,Completado,Transferencia
PAG-00575,POL-0084,2024-08-08,269.43,Completado,Transferencia
PAG-00576,POL-0084,2024-09-07,269.43,Completado,Tarjeta
PAG-00577,POL-0084,2024-10-07,269.43,Completado,Tarjeta
PAG-00578,POL-0084,2024-11-06,269.43,Completado,Tarjeta
PAG-00579,POL-0084,2024-12-06,269.43,Completado,Tarjeta
PAG-00580,POL-0084,2025-01-05,269.43,Completado,Efectivo
PAG-00581,POL-0084,2025-02-04,269.43,Completado,Tarjeta
PAG-00582,POL-0084,2025-03-06,269.43,Completado,Transferencia
PAG-00583,POL-0084,2025-04-05,269.43,Completado,Efectivo
PAG-00584,POL-0085,2024-11-04,75.9,Completado,Tarjeta
PAG-00585,POL-0085,2024-12-04,75.9,Completado,Tarjeta
PAG-00586,POL-0085,2025-01-03,75.9,Completado,Efectivo
PAG-00587,POL-0085,2025-02-02,75.9,Completado,Tarjeta
PAG-00588,POL-0085,2025-03-04,75.9,Completado,Efectivo
PAG-00589,POL-0085,2025-04-03,75.9,Completado,Transferencia
PAG-00590,POL-0085,2025-05-03,75.9,Completado,Efectivo
PAG-00591,POL-0085,2025-06-02,75.9,Completado,Tarjeta
PAG-00592,POL-0085,2025-07-02,75.9,Pendiente,Efectivo
PAG-00593,POL-0085,2025-08-01,75.9,Completado,Efectivo
PAG-00594,POL-0085,2025-08-31,75.9,Completado,Transferencia
PAG-00595,POL-0085,2025-09-30,75.9,Completado,Efectivo
PAG-00596,POL-0086,2024-02-08,235.88,Completado,Tarjeta
PAG-00597,POL-0086,2024-03-09,235.88,Completado,Tarjeta
PAG-00598,POL-0086,2024-04-08,235.88,Completado,Efectivo
PAG-00599,POL-0086,2024-05-08,235.88,Completado,Tarjeta
PAG-00600,POL-0086,2024-06-07,235.88,Completado,Efectivo
PAG-00601,POL-0086,2024-07-07,235.88,Completado,Transferencia
PAG-00602,POL-0086,2024-08-06,235.88,Completado,Tarjeta
PAG-00603,POL-0086,2024-09-05,235.88,Completado,Transferencia
PAG-00604,POL-0086,2024-10-05,235.88,Completado,Tarjeta
PAG-00605,POL-0086,2024-11-04,235.88,Completado,Transferencia
PAG-00606,POL-0086,2024-12-04,235.88,Completado,Transferencia
PAG-00607,POL-0086,2025-01-03,235.88,Pendiente,Tarjeta
PAG-00608,POL-0086,2025-02-02,235.88,Completado,Transferencia
PAG-00609,POL-0087,2024-03-21,65.33,Completado,Efectivo
PAG-00610,POL-0087,2024-04-20,65.33,Completado,Efectivo
PAG-00611,POL-0087,2024-05-20,65.33,Completado,Transferencia
PAG-00612,POL-0087,2024-06-19,65.33,Completado,Efectivo
PAG-00613,POL-0087,2024-07-19,65.33,Pendiente,Tarjeta
PAG-00614,POL-0087,2024-08-18,65.33,Completado,Tarjeta
PAG-00615,POL-0087,2024-09-17,65.33,Completado,Tarjeta
PAG-00616,POL-0087,2024-10-17,65.33,Completado,Efectivo
PAG-00617,POL-0087,2024-11-16,65.33,Completado,Tarjeta
PAG-00618,POL-0087,2024-12-16,65.33,Completado,Transferencia
PAG-00619,POL-0087,2025-01-15,65.33,Completado,Efectivo
PAG-00620,POL-0087,2025-02-14,65.33,Pendiente,Efectivo
PAG-00621,POL-0087,2025-03-16,65.33,Completado,Transferencia
PAG-00622,POL-0088,2024-09-24,53.1,Completado,Transferencia
PAG-00623,POL-0088,2024-10-24,53.1,Completado,Efectivo
PAG-00624,POL-0088,2024-11-23,53.1,Completado,Transferencia
PAG-00625,POL-0088,2024-12-23,53.1,Completado,Transferencia
PAG-00626,POL-0088,2025-01-22,53.1,Completado,Transferencia
PAG-00627,POL-0088,2025-02-21,53.1,Completado,Tarjeta
PAG-00628,POL-0088,2025-03-23,53.1,Pendiente,Tarjeta
PAG-00629,POL-0088,2025-04-22,53.1,Completado,Tarjeta
PAG-00630,POL-0088,2025-05-22,53.1,Completado,Efectivo
PAG-00631,POL-0088,2025-06-21,53.1,Completado,Efectivo
PAG-00632,POL-0088,2025-07-21,53.1,Completado,Transferencia
PAG-00633,POL-0088,2025-08-20,53.1,Completado,Efectivo
PAG-00634,POL-0088,2025-09-19,53.1,Pendiente,Efectivo
PAG-00635,POL-0089,2025-05-16,74.1,Pendiente,Efectivo
PAG-00636,POL-0089,2025-06-15,74.1,Pendiente,Tarjeta
PAG-00637,POL-0089,2025-07-15,74.1,Completado,Tarjeta
PAG-00638,POL-0089,2025-08-14,74.1,Completado,Efectivo
PAG-00639,POL-0089,2025-09-13,74.1,Completado,Transferencia
PAG-00640,POL-0089,2025-10-13,74.1,Pendiente,Tarjeta
PAG-00641,POL-0090,2024-04-06,170.42,Completado,Transferencia
PAG-00642,POL-0090,2024-05-06,170.42,Completado,Transferencia
PAG-00643,POL-0090,2024-06-05,170.42,Completado,Efectivo
PAG-00644,POL-0090,2024-07-05,170.42,Pendiente,Transferencia
PAG-00645,POL-0090,2024-08-04,170.42,Completado,Tarjeta
PAG-00646,POL-0090,2024-09-03,170.42,Completado,Transferencia
PAG-00647,POL-0090,2024-10-03,170.42,Completado,Transferencia
PAG-00648,POL-0090,2024-11-02,170.42,Completado,Tarjeta
PAG-00649,POL-0090,2024-12-02,170.42,Pendiente,Efectivo
PAG-00650,POL-0090,2025-01-01,170.42,Completado,Efectivo
PAG-00651,POL-0090,2025-01-31,170.42,Completado,Tarjeta
PAG-00652,POL-0090,2025-03-02,170.42,Completado,Efectivo
PAG-00653,POL-0090,2025-04-01,170.42,Completado,Tarjeta
PAG-00654,POL-0091,2025-05-30,28.74,Completado,Transferencia
PAG-00655,POL-0091,2025-06-29,28.74,Pendiente,Tarjeta
PAG-00656,POL-0091,2025-07-29,28.74,Completado,Transferencia
PAG-00657,POL-0091,2025-08-28,28.74,Completado,Tarjeta
PAG-00658,POL-0091,2025-09-27,28.74,Completado,Tarjeta
PAG-00659,POL-0092,2024-06-04,282.19,Completado,Tarjeta
PAG-00660,POL-0092,2024-07-04,282.19,Completado,Transferencia
PAG-00661,POL-0092,2024-08-03,282.19,Pendiente,Efectivo
PAG-00662,POL-0092,2024-09-02,282.19,Completado,Transferencia
PAG-00663,POL-0092,2024-10-02,282.19,Completado,Transferencia
PAG-00664,POL-0092,2024-11-01,282.19,Completado,Transferencia
PAG-00665,POL-0092,2024-12-01,282.19,Completado,Tarjeta
PAG-00666,POL-0092,2024-12-31,282.19,Completado,Efectivo
PAG-00667,POL-0092,2025-01-30,282.19,Completado,Tarjeta
PAG-00668,POL-0092,2025-03-01,282.19,Completado,Transferencia
PAG-00669,POL-0092,2025-03-31,282.19,Completado,Tarjeta
PAG-00670,POL-0092,2025-04-30,282.19,Completado,Transferencia
PAG-00671,POL-0092,2025-05-30,282.19,Completado,Tarjeta
PAG-00672,POL-0093,2024-07-20,144.23,Completado,Transferencia
PAG-00673,POL-0093,2024-08-19,144.23,Completado,Efectivo
PAG-00674,POL-0093,2024-09-18,144.23,Completado,Efectivo
PAG-00675,POL-0093,2024-10-18,144.23,Pendiente,Tarjeta
PAG-00676,POL-0093,2024-11-17,144.23,Completado,Transferencia
PAG-00677,POL-0093,2024-12-17,144.23,Pendiente,Tarjeta
PAG-00678,POL-0093,2025-01-16,144.23,Completado,Tarjeta
PAG-00679,POL-0093,2025-02-15,144.23,Completado,Tarjeta
PAG-00680,POL-0093,2025-03-17,144.23,Completado,Tarjeta
PAG-00681,POL-0093,2025-04-16,144.23,Completado,Efectivo
PAG-00682,POL-0093,2025-05-16,144.23,Completado,Tarjeta
PAG-00683,POL-0093,2025-06-15,144.23,Completado,Tarjeta
PAG-00684,POL-0093,2025-07-15,144.23,Completado,Tarjeta
PAG-00685,POL-0094,2025-05-25,188.17,Completado,Tarjeta
PAG-00686,POL-0094,2025-06-24,188.17,Completado,Tarjeta
PAG-00687,POL-0094,2025-07-24,188.17,Completado,Tarjeta
PAG-00688,POL-0094,2025-08-23,188.17,Completado,Efectivo
PAG-00689,POL-0094,2025-09-22,188.17,Completado,Transferencia
PAG-00690,POL-0094,2025-10-22,188.17,Completado,Tarjeta
PAG-00691,POL-0095,2024-10-20,94.75,Completado,Transferencia
PAG-00692,POL-0095,2024-11-19,94.75,Completado,Transferencia
PAG-00693,POL-0095,2024-12-19,94.75,Completado,Tarjeta
PAG-00694,POL-0095,2025-01-18,94.75,Completado,Transferencia
PAG-00695,POL-0095,2025-02-17,94.75,Completado,Efectivo
PAG-00696,POL-0095,2025-03-19,94.75,Completado,Tarjeta
PAG-00697,POL-0095,2025-04-18,94.75,Completado,Tarjeta
PAG-00698,POL-0095,2025-05-18,94.75,Pendiente,Tarjeta
PAG-00699,POL-0095,2025-06-17,94.75,Completado,Transferencia
PAG-00700,POL-0095,2025-07-17,94.75,Completado,Tarjeta
PAG-00701,POL-0095,2025-08-16,94.75,Pendiente,Efectivo
PAG-00702,POL-0095,2025-09-15,94.75,Completado,Efectivo
PAG-00703,POL-0095,2025-10-15,94.75,Completado,Tarjeta
PAG-00704,POL-0096,2024-10-23,109.75,Completado,Transferencia
PAG-00705,POL-0096,2024-11-22,109.75,Completado,Efectivo
PAG-00706,POL-0096,2024-12-22,109.75,Completado,Tarjeta
PAG-00707,POL-0096,2025-01-21,109.75,Completado,Efectivo
PAG-00708,POL-0096,2025-02-20,109.75,Completado,Tarjeta
PAG-00709,POL-0096,2025-03-22,109.75,Completado,Tarjeta
PAG-00710,POL-0096,2025-04-21,109.75,Completado,Tarjeta
PAG-00711,POL-0096,2025-05-21,109.75,Completado,Tarjeta
PAG-00712,POL-0096,2025-06-20,109.75,Completado,Transferencia
PAG-00713,POL-0096,2025-07-20,109.75,Completado,Tarjeta
PAG-00714,POL-0096,2025-08-19,109.75,Completado,Efectivo
PAG-00715,POL-0096,2025-09-18,109.75,Completado,Tarjeta
PAG-00716,POL-0096,2025-10-18,109.75,Completado,Efectivo
PAG-00717,POL-0097,2024-04-13,64.02,Pendiente,Efectivo
PAG-00718,POL-0097,2024-05-13,64.02,Completado,Transferencia
PAG-00719,POL-0097,2024-06-12,64.02,Completado,Efectivo
PAG-00720,POL-0097,2024-07-12,64.02,Completado,Tarjeta
PAG-00721,POL-0097,2024-08-11,64.02,Completado,Efectivo
PAG-00722,POL-0097,2024-09-10,64.02,Completado,Tarjeta
PAG-00723,POL-0097,2024-10-10,64.02,Completado,Tarjeta
PAG-00724,POL-0097,2024-11-09,64.02,Completado,Tarjeta
PAG-00725,POL-0097,2024-12-09,64.02,Completado,Transferencia
PAG-00726,POL-0097,2025-01-08,64.02,Pendiente,Transferencia
PAG-00727,POL-0097,2025-02-07,64.02,Completado,Transferencia
PAG-00728,POL-0097,2025-03-09,64.02,Completado,Tarjeta
PAG-00729,POL-0097,2025-04-08,64.02,Completado,Efectivo
PAG-00730,POL-0098,2024-07-04,105.33,Pendiente,Efectivo
PAG-00731,POL-0098,2024-08-03,105.33,Completado,Efectivo
PAG-00732,POL-0098,2024-09-02,105.33,Completado,Efectivo
PAG-00733,POL-0098,2024-10-02,105.33,Completado,Tarjeta
PAG-00734,POL-0098,2024-11-01,105.33,Completado,Efectivo
PAG-00735,POL-0098,2024-12-01,105.33,Completado,Transferencia
PAG-00736,POL-0098,2024-12-31,105.33,Completado,Transferencia
PAG-00737,POL-0098,2025-01-30,105.33,Completado,Transferencia
PAG-00738,POL-0098,2025-03-01,105.33,Completado,Tarjeta
PAG-00739,POL-0098,2025-03-31,105.33,Completado,Transferencia
PAG-00740,POL-0098,2025-04-30,105.33,Completado,Transferencia
PAG-00741,POL-0098,2025-05-30,105.33,Completado,Transferencia
PAG-00742,POL-0098,2025-06-29,105.33,Completado,Efectivo
PAG-00743,POL-0099,2024-11-24,269.91,Completado,Tarjeta
PAG-00744,POL-0099,2024-12-24,269.91,Pendiente,Transferencia
PAG-00745,POL-0099,2025-01-23,269.91,Completado,Efectivo
PAG-00746,POL-0099,2025-02-22,269.91,Completado,Transferencia
PAG-00747,POL-0099,2025-03-24,269.91,Completado,Tarjeta
PAG-00748,POL-0099,2025-04-23,269.91,Completado,Transferencia
PAG-00749,POL-0099,2025-05-23,269.91,Completado,Tarjeta
PAG-00750,POL-0099,2025-06-22,269.91,Completado,Tarjeta
PAG-00751,POL-0099,2025-07-22,269.91,Completado,Tarjeta
PAG-00752,POL-0099,2025-08-21,269.91,Completado,Efectivo
PAG-00753,POL-0099,2025-09-20,269.91,Completado,Efectivo
PAG-00754,POL-0099,2025-10-20,269.91,Completado,Efectivo
PAG-00755,POL-0101,2025-06-22,153.8,Completado,Efectivo
PAG-00756,POL-0101,2025-07-22,153.8,Completado,Transferencia
PAG-00757,POL-0101,2025-08-21,153.8,Completado,Tarjeta
PAG-00758,POL-0101,2025-09-20,153.8,Completado,Efectivo
PAG-00759,POL-0101,2025-10-20,153.8,Pendiente,Tarjeta
PAG-00760,POL-0102,2025-04-06,53.83,Completado,Transferencia
PAG-00761,POL-0102,2025-05-06,53.83,Completado,Efectivo
PAG-00762,POL-0102,2025-06-05,53.83,Completado,Efectivo
PAG-00763,POL-0102,2025-07-05,53.83,Completado,Efectivo
PAG-00764,POL-0102,2025-08-04,53.83,Completado,Efectivo
PAG-00765,POL-0102,2025-09-03,53.83,Completado,Tarjeta
PAG-00766,POL-0102,2025-10-03,53.83,Completado,Efectivo
PAG-00767,POL-0103,2024-04-28,66.53,Completado,Transferencia
PAG-00768,POL-0103,2024-05-28,66.53,Completado,Transferencia
PAG-00769,POL-0103,2024-06-27,66.53,Pendiente,Efectivo
PAG-00770,POL-0103,2024-07-27,66.53,Completado,Tarjeta
PAG-00771,POL-0103,2024-08-26,66.53,Pendiente,Efectivo
PAG-00772,POL-0103,2024-09-25,66.53,Completado,Transferencia
PAG-00773,POL-0103,2024-10-25,66.53,Pendiente,Efectivo
PAG-00774,POL-0103,2024-11-24,66.53,Completado,Transferencia
PAG-00775,POL-0103,2024-12-24,66.53,Completado,Transferencia
PAG-00776,POL-0103,2025-01-23,66.53,Completado,Transferencia
PAG-00777,POL-0103,2025-02-22,66.53,Completado,Transferencia
PAG-00778,POL-0103,2025-03-24,66.53,Completado,Efectivo
PAG-00779,POL-0103,2025-04-23,66.53,Completado,Tarjeta
PAG-00780,POL-0104,2024-09-28,241.29,Completado,Transferencia
